Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,CashbackAmount_log,DaySinceLastOrder_log,NumberOfDeviceRegistered_log,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DevicesPerAddress,CashbackPerTenure
15.0,8.0,3,3,1,1,0.0,126.96,0,4.8517177150813176,0.0,1.3862943611198906,False,False,True,False,True,False,1.5,7.935
1.0,9.0,4,5,3,0,1.0,148.41,0,5.006694204862994,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,1.0,74.205
6.0,36.0,5,4,3,0,2.0,153.37,0,5.03935231819375,1.0986122886681096,1.791759469228055,False,False,True,False,False,True,1.25,21.91
11.0,34.0,2,3,6,1,4.0,188.97,1,5.246866164956958,1.6094379124341003,1.0986122886681096,False,True,False,False,False,True,0.2857142857142857,15.7475
19.0,13.0,3,3,7,0,7.0,208.45,0,5.344485047393044,2.0794415416798357,1.3862943611198906,False,False,False,False,True,False,0.375,10.4225
26.0,6.0,4,4,9,0,47.0,229.45,0,5.440033919166517,3.8712010109078907,1.6094379124341003,False,False,False,False,False,True,0.4,8.498148148148148
12.0,28.0,3,5,2,1,8.0,208.8,0,5.346154695962197,2.1972245773362196,1.3862943611198906,False,False,False,False,False,True,1.0,16.06153846153846
9.0,20.0,3,3,2,0,0.0,115.14,0,4.754796359943904,0.0,1.3862943611198906,False,False,True,False,False,True,1.0,11.514
11.0,13.0,4,2,6,0,2.0,190.02,0,5.252378134606592,1.0986122886681096,1.6094379124341003,False,True,False,False,False,False,0.5714285714285714,15.835
14.0,7.0,4,5,4,0,17.0,293.23,0,5.6843617744165975,2.8903717578961645,1.6094379124341003,True,False,False,False,True,False,0.8,19.54866666666667
4.0,8.0,3,5,8,0,3.0,153.32,0,5.0390283685974735,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.3333333333333333,30.663999999999998
16.0,10.0,2,1,4,1,4.0,177.31,0,5.183523608545955,1.6094379124341003,1.0986122886681096,False,True,False,False,True,False,0.4,10.43
0.0,30.0,3,4,9,0,2.0,135.97,0,4.91976192374673,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,0.3,135.97
21.0,9.0,4,3,5,0,7.0,296.69,0,5.69605267659426,2.0794415416798357,1.6094379124341003,True,False,False,False,True,False,0.6666666666666666,13.485909090909091
5.0,19.0,4,2,10,1,3.0,164.29,0,5.107701506929262,1.3862943611198906,1.6094379124341003,False,False,True,False,False,False,0.36363636363636365,27.381666666666664
0.0,13.0,1,5,1,0,7.0,135.78,0,4.91837379566995,2.0794415416798357,0.6931471805599453,False,False,True,False,False,True,0.5,135.78
14.0,15.0,5,4,4,0,9.0,262.57,0,5.574318987350425,2.302585092994046,1.791759469228055,False,False,False,False,True,False,1.0,17.504666666666665
15.0,35.0,3,3,3,0,2.0,145.56,0,4.9874349009258205,1.0986122886681096,1.3862943611198906,False,True,False,False,True,False,0.75,9.0975
25.0,33.0,4,3,4,0,18.0,288.07,0,5.6666688733161,2.9444389791664403,1.6094379124341003,True,False,False,False,False,False,0.8,11.079615384615384
13.0,14.0,3,3,3,0,2.0,123.45,0,4.823904028813601,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.75,8.817857142857143
20.0,11.0,5,4,4,0,9.0,312.89,0,5.7490426060610655,2.302585092994046,1.791759469228055,False,False,False,True,True,False,1.0,14.899523809523808
1.0,11.0,4,3,3,0,1.0,148.18,0,5.005153630527017,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,74.09
6.0,13.0,3,5,1,0,3.0,143.73,0,4.974869937649514,1.3862943611198906,1.3862943611198906,False,True,False,False,True,False,1.5,20.532857142857143
30.0,7.0,3,5,4,1,5.0,297.01,0,5.697127042989359,1.791759469228055,1.3862943611198906,False,False,False,True,True,False,0.6,9.580967741935483
8.0,35.0,5,3,3,0,8.0,192.12,0,5.263311757349221,2.1972245773362196,1.791759469228055,False,True,False,False,True,False,1.25,21.346666666666668
6.0,13.0,3,5,1,0,3.0,143.73,0,4.974869937649514,1.3862943611198906,1.3862943611198906,False,True,False,False,False,False,1.5,20.532857142857143
11.0,16.0,6,3,9,0,11.0,254.36,1,5.542674314261444,2.4849066497880004,1.9459101490553132,True,False,False,False,True,False,0.6,21.19666666666667
8.0,29.0,3,5,4,1,2.0,140.14,0,4.949752305572684,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.6,15.57111111111111
2.0,8.0,4,5,3,0,3.0,160.91,0,5.087040625298661,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,53.63666666666666
8.0,13.0,4,3,3,0,11.0,173.09,0,5.159572406870627,2.4849066497880004,1.6094379124341003,False,True,False,False,False,True,1.0,19.232222222222223
12.0,12.0,1,3,3,0,6.0,182.37,0,5.211505969561073,1.9459101490553132,0.6931471805599453,False,False,False,False,True,False,0.25,14.028461538461539
7.0,21.0,3,1,2,0,5.0,179.78,1,5.197280822370265,1.791759469228055,1.3862943611198906,False,False,False,False,True,False,1.0,22.4725
12.0,13.0,5,3,4,0,8.0,178.21,0,5.188558302555298,2.1972245773362196,1.791759469228055,False,True,False,False,True,False,1.0,13.708461538461538
22.0,24.0,3,1,2,1,7.0,168.04,0,5.130135373307802,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,1.0,7.306086956521739
23.0,14.0,3,2,5,0,0.0,123.8,0,4.826712455935327,0.0,1.3862943611198906,False,False,True,False,False,False,0.5,5.158333333333333
0.0,15.0,1,3,2,0,4.0,144.01,0,4.976802705559804,1.6094379124341003,0.6931471805599453,False,False,True,False,True,False,0.3333333333333333,144.01
1.0,23.0,6,5,3,1,8.0,164.19,1,5.107096326567049,2.1972245773362196,1.9459101490553132,False,False,True,False,False,True,1.5,82.095
14.0,13.0,3,3,7,0,1.0,150.03,0,5.01747849257825,0.6931471805599453,1.3862943611198906,False,True,False,False,False,True,0.375,10.002
28.0,6.0,1,2,3,0,0.0,247.32,0,5.514718236994854,0.0,0.6931471805599453,True,False,False,False,True,False,0.25,8.528275862068964
2.0,22.0,4,3,3,0,3.0,147.07,0,4.997685134920627,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,49.02333333333333
7.0,15.0,5,2,2,0,3.0,148.42,0,5.0067611325476555,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.6666666666666667,18.5525
0.0,14.0,3,3,2,0,3.0,125.17,0,4.83763020393965,1.3862943611198906,1.3862943611198906,False,False,True,False,True,False,1.0,125.17
0.0,10.0,4,1,2,1,4.0,158.28,1,5.070663659755941,1.6094379124341003,1.6094379124341003,False,True,False,False,False,True,1.3333333333333333,158.28
1.0,7.0,4,2,3,1,9.0,151.86,1,5.029522469814738,2.302585092994046,1.6094379124341003,False,False,True,False,False,True,1.0,75.93
1.0,33.0,5,3,3,1,4.0,153.14,0,5.037861280349847,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.25,76.57
1.0,22.0,5,5,2,0,4.0,172.74,0,5.157559928831774,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,86.37
18.0,14.0,3,4,9,0,15.0,123.48,0,4.824145060430081,2.772588722239781,1.3862943611198906,False,True,False,False,True,False,0.3,6.498947368421053
7.0,14.0,4,3,2,0,8.0,241.91000000000005,0,5.492691004366133,2.1972245773362196,1.6094379124341003,False,False,False,False,False,False,1.3333333333333333,30.238750000000007
29.0,15.0,5,4,3,1,1.0,260.77,0,5.567466255618654,0.6931471805599453,1.791759469228055,True,False,False,False,True,False,1.25,8.692333333333332
12.0,17.0,4,2,3,1,4.0,181.66,0,5.207626501263533,1.6094379124341003,1.6094379124341003,False,True,False,False,False,True,1.0,13.973846153846154
11.0,35.0,3,2,4,0,7.0,162.61,0,5.097485546994985,2.0794415416798357,1.3862943611198906,False,True,False,False,False,False,0.6,13.550833333333335
16.0,31.0,4,5,3,1,9.0,199.06,0,5.2986173215570345,2.302585092994046,1.6094379124341003,False,False,False,False,True,False,1.0,11.709411764705882
6.0,22.0,4,1,7,0,3.0,191.67,0,5.260978880892669,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.5,27.381428571428568
1.0,7.0,5,4,3,1,3.0,145.7,0,4.9883896851489355,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.25,72.85
1.0,24.0,4,3,2,1,1.0,152.41,1,5.033114075856682,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,76.205
28.0,8.0,4,5,9,0,0.0,290.38,0,5.67462825722585,0.0,1.6094379124341003,False,False,False,True,True,False,0.4,10.013103448275862
9.0,7.0,5,5,3,1,7.0,202.52,0,5.3157642801517575,2.0794415416798357,1.791759469228055,False,False,False,False,True,False,1.25,20.252000000000002
2.0,14.0,4,1,7,0,3.0,125.32,0,4.838818369947386,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,0.5,41.77333333333333
0.0,6.0,4,3,1,1,2.0,137.3,1,4.929425238670713,1.0986122886681096,1.6094379124341003,False,False,True,False,False,True,2.0,137.3
9.0,9.0,3,4,5,0,2.0,120.88,0,4.803036954117508,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,0.5,12.088
18.0,7.0,4,5,7,1,4.0,179.54,0,5.195952359870009,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,0.5,9.449473684210526
14.0,35.0,6,5,5,0,2.0,234.32,0,5.460946289996255,1.0986122886681096,1.9459101490553132,False,False,False,False,True,False,1.0,15.621333333333332
0.0,15.0,3,5,2,0,2.0,127.28,0,4.854215374824954,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,127.28
18.0,31.0,4,1,1,0,8.0,159.06,0,5.0755487449389,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,2.0,8.371578947368421
2.0,25.0,3,1,5,0,2.0,142.62,0,4.967170922682172,1.0986122886681096,1.3862943611198906,False,True,False,False,True,False,0.5,47.54
1.0,23.0,6,5,3,1,8.0,164.19,1,5.107096326567049,2.1972245773362196,1.9459101490553132,False,False,True,False,False,True,1.5,82.095
29.0,7.0,4,1,5,0,47.0,227.39,0,5.431054693986231,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,0.6666666666666666,7.579666666666666
8.0,8.0,3,1,3,0,7.0,157.62,0,5.066511404655174,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.75,17.513333333333335
27.0,7.0,5,3,6,1,3.0,254.65,0,5.543809321526008,1.3862943611198906,1.791759469228055,True,False,False,False,True,False,0.7142857142857143,9.094642857142857
24.0,7.0,4,2,11,0,4.0,298.99,0,5.7037491407673,1.6094379124341003,1.6094379124341003,True,False,False,False,True,False,0.3333333333333333,11.9596
6.0,31.0,4,1,3,0,8.0,178.09,0,5.187888472778648,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,1.0,25.44142857142857
1.0,16.0,4,5,3,0,3.0,152.28,0,5.03226631422255,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.0,76.14
27.0,13.0,4,2,4,0,3.0,149.5,0,5.01396308418893,1.3862943611198906,1.6094379124341003,False,True,False,False,False,True,0.8,5.339285714285714
1.0,33.0,4,1,3,0,3.0,154.04,0,5.043683148142456,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,77.02
0.0,14.0,3,4,2,1,0.0,124.72,1,4.834057211929367,0.0,1.3862943611198906,False,False,True,False,False,True,1.0,124.72
9.0,6.0,3,3,8,0,2.0,122.32,0,4.8147826030179495,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.3333333333333333,12.232
5.0,7.0,6,3,2,0,5.0,168.45,0,5.132557898053061,1.791759469228055,1.9459101490553132,False,True,False,False,True,False,2.0,28.075
1.0,25.0,2,5,2,0,1.0,154.56,1,5.047031509287547,0.6931471805599453,1.0986122886681096,False,False,True,False,True,False,0.6666666666666666,77.28
15.0,29.0,4,1,5,1,4.0,179.67,0,5.196672162785836,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,11.229375
1.0,7.0,6,3,3,0,1.0,138.59,1,4.938709554524667,0.6931471805599453,1.9459101490553132,False,False,True,False,False,True,1.5,69.295
8.0,27.0,2,3,2,0,1.0,150.85,0,5.022893191491757,0.6931471805599453,1.0986122886681096,False,False,True,False,False,False,0.6666666666666666,16.76111111111111
7.0,27.0,2,2,2,0,7.0,153.37,0,5.03935231819375,2.0794415416798357,1.0986122886681096,False,True,False,False,False,True,0.6666666666666666,19.17125
7.0,10.0,3,1,3,1,0.0,197.13,0,5.2889233809061675,0.0,1.3862943611198906,False,False,False,False,True,False,0.75,24.64125
14.0,7.0,4,3,9,0,2.0,192.28,1,5.26413991474645,1.0986122886681096,1.6094379124341003,False,True,False,False,True,False,0.4,12.818666666666667
1.0,26.0,5,4,3,1,1.0,149.13,1,5.011501585424213,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,1.25,74.565
10.0,22.0,4,3,5,0,0.0,163.34,0,5.101937452503042,0.0,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,14.84909090909091
15.0,8.0,1,5,8,0,3.0,162.72,0,5.098157651624202,1.3862943611198906,0.6931471805599453,False,True,False,False,False,False,0.1111111111111111,10.17
11.0,32.0,4,3,5,1,8.0,169.49,0,5.13867664397714,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,14.124166666666667
9.0,6.0,3,4,1,0,5.0,152.28,0,5.03226631422255,1.791759469228055,1.3862943611198906,False,True,False,False,True,False,1.5,15.228
9.0,31.0,4,4,5,1,2.0,123.13,1,4.821329403527856,1.0986122886681096,1.6094379124341003,False,False,True,False,False,True,0.6666666666666666,12.312999999999999
9.0,8.0,3,4,2,0,2.0,122.26,0,4.814295945534097,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,12.226
23.0,15.0,5,4,8,0,4.0,256.2,0,5.549853992363464,1.6094379124341003,1.791759469228055,True,False,False,False,False,False,0.5555555555555556,10.674999999999999
0.0,8.0,4,4,8,1,2.0,199.07,1,5.298667305312325,1.0986122886681096,1.6094379124341003,False,True,False,False,False,True,0.4444444444444444,199.07
1.0,13.0,4,5,6,1,3.0,145.73,1,4.988594163219376,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,0.5714285714285714,72.865
7.0,14.0,3,3,4,0,3.0,161.42,0,5.090185572854264,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.6,20.1775
12.0,9.0,5,1,5,0,6.0,177.49,0,5.184532577241416,1.9459101490553132,1.791759469228055,False,True,False,False,True,False,0.8333333333333334,13.653076923076924
1.0,11.0,4,3,3,1,4.0,166.62,0,5.1216995126707605,1.6094379124341003,1.6094379124341003,False,True,False,False,False,False,1.0,83.31
7.0,6.0,4,5,10,0,6.0,204.82,1,5.327002000407946,1.9459101490553132,1.6094379124341003,False,False,False,False,False,False,0.36363636363636365,25.6025
0.0,34.0,3,4,2,0,4.0,162.72,0,5.098157651624202,1.6094379124341003,1.3862943611198906,False,True,False,False,False,False,1.0,162.72
2.0,33.0,3,3,5,0,1.0,143.35,0,4.972240906108944,0.6931471805599453,1.3862943611198906,False,True,False,False,False,False,0.5,47.78333333333333
7.0,15.0,3,3,2,0,3.0,157.14,0,5.063480716642781,1.3862943611198906,1.3862943611198906,False,True,False,False,False,False,1.0,19.6425
7.0,8.0,4,5,2,0,3.0,143.81,0,4.975422538340511,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,17.97625
18.0,31.0,4,1,1,0,8.0,159.06,0,5.0755487449389,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,2.0,8.371578947368421
9.0,34.0,4,3,4,0,8.0,193.83,0,5.2721273834577955,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,0.8,19.383000000000003
20.0,7.0,3,4,1,0,47.0,219.57,0,5.396215104824496,3.8712010109078907,1.3862943611198906,False,False,False,False,True,False,1.5,10.455714285714285
9.0,9.0,4,2,1,0,1.0,120.45,0,4.799502655448181,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,2.0,12.045
8.0,17.0,4,3,3,1,3.0,154.36,1,5.045745004543015,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.0,17.151111111111113
12.0,30.0,4,1,1,0,47.0,220.31,0,5.39956443356432,3.8712010109078907,1.6094379124341003,True,False,False,False,True,False,2.0,16.946923076923078
5.0,19.0,4,1,2,1,6.0,183.55,0,5.217920429476008,1.9459101490553132,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,30.59166666666667
14.0,9.0,4,4,9,0,4.0,182.15,0,5.210305489224823,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,0.4,12.143333333333334
9.0,16.0,5,3,3,1,16.0,231.85,0,5.450394469428386,2.833213344056216,1.791759469228055,False,False,False,False,True,False,1.25,23.185
9.0,10.0,5,3,3,0,1.0,137.81,0,4.9331060915870175,0.6931471805599453,1.791759469228055,False,False,True,False,False,False,1.25,13.781
19.0,8.0,5,4,4,1,7.0,268.72,0,5.597384383866381,2.0794415416798357,1.791759469228055,True,False,False,False,True,False,1.0,13.436000000000002
28.0,8.0,5,3,5,0,11.0,291.87,0,5.679728824552481,2.4849066497880004,1.791759469228055,False,False,False,True,False,False,0.8333333333333334,10.06448275862069
4.0,8.0,4,4,2,1,8.0,160.79,0,5.086299198017246,2.1972245773362196,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,32.158
1.0,12.0,4,1,3,0,3.0,156.17,0,5.057328022088238,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.0,78.085
28.0,24.0,4,3,10,0,9.0,232.39,0,5.45271087403313,2.302585092994046,1.6094379124341003,False,False,False,False,False,False,0.36363636363636365,8.013448275862068
10.0,16.0,3,4,3,1,1.0,141.97,0,4.962634818041073,0.6931471805599453,1.3862943611198906,False,True,False,False,False,True,0.75,12.906363636363636
14.0,9.0,5,3,4,0,3.0,153.09,0,5.037536847293762,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.0,10.206
14.0,18.0,4,3,3,0,5.0,188.23,0,5.242963206415959,1.791759469228055,1.6094379124341003,False,True,False,False,True,False,1.0,12.548666666666666
7.0,16.0,4,3,2,0,7.0,150.63,0,5.021443342812848,2.0794415416798357,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,18.82875
0.0,9.0,3,3,10,0,0.0,145.77,1,4.988866735623107,0.0,1.3862943611198906,False,True,False,False,False,True,0.2727272727272727,145.77
15.0,18.0,3,1,4,1,0.0,150.87,0,5.023024891742178,0.0,1.3862943611198906,False,True,False,False,True,False,0.6,9.429375
20.0,29.0,3,2,2,0,6.0,203.12,1,5.318708056195771,1.9459101490553132,1.3862943611198906,False,False,False,False,False,False,1.0,9.672380952380953
11.0,16.0,5,3,4,0,11.0,232.06,0,5.4512959311451175,2.4849066497880004,1.791759469228055,False,False,False,False,True,False,1.0,19.338333333333335
0.0,14.0,3,2,2,0,2.0,126.1,0,4.844974178195408,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,126.1
14.0,9.0,4,3,2,0,13.0,305.41,0,5.724924074409577,2.639057329615259,1.6094379124341003,False,False,False,True,False,False,1.3333333333333333,20.360666666666667
19.0,20.0,2,3,8,1,9.0,261.95,1,5.571963900035353,2.302585092994046,1.0986122886681096,True,False,False,False,False,True,0.2222222222222222,13.0975
0.0,10.0,3,2,2,1,6.0,136.91,1,4.926601298486246,1.9459101490553132,1.3862943611198906,False,False,True,False,False,False,1.0,136.91
0.0,14.0,1,2,9,0,0.0,125.34,0,4.838976685470555,0.0,0.6931471805599453,False,False,True,False,False,False,0.1,125.34
1.0,7.0,5,1,8,0,3.0,172.75,0,5.157617484444901,1.3862943611198906,1.791759469228055,False,True,False,False,True,False,0.5555555555555556,86.375
1.0,8.0,4,1,3,0,1.0,141.11,0,4.95660140560377,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,70.555
11.0,29.0,4,3,1,0,8.0,195.26,0,5.279440310778347,2.1972245773362196,1.6094379124341003,False,False,False,False,False,True,2.0,16.271666666666665
8.0,8.0,4,4,3,1,4.0,148.42,1,5.0067611325476555,1.6094379124341003,1.6094379124341003,False,False,True,False,True,False,1.0,16.49111111111111
1.0,22.0,4,3,9,0,1.0,173.34,1,5.1610074155834305,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,0.4,86.67
25.0,34.0,1,3,3,1,2.0,232.47000000000003,0,5.453053589197347,1.0986122886681096,0.6931471805599453,True,False,False,False,False,False,0.25,8.941153846153847
1.0,17.0,5,2,3,1,5.0,182.69,0,5.213249554157973,1.791759469228055,1.791759469228055,False,True,False,False,False,False,1.25,91.345
